date,projected_mortality,province_state,county
2020-05-07,15.0,Georgia,Lee
2020-05-08,15.0,Georgia,Lee
2020-05-09,15.0,Georgia,Lee
2020-05-10,15.0,Georgia,Lee
2020-05-11,15.0,Georgia,Lee
2020-05-12,15.0,Georgia,Lee
2020-05-13,15.0,Georgia,Lee
2020-05-14,15.0,Georgia,Lee
2020-05-15,15.0,Georgia,Lee
2020-05-16,15.0,Georgia,Lee
2020-05-03,27.953544484358392,Georgia,Mitchell
2020-05-04,27.96568237389904,Georgia,Mitchell
2020-05-05,27.97464730375047,Georgia,Mitchell
2020-05-06,27.9812681731014,Georgia,Mitchell
2020-05-07,27.98615758757985,Georgia,Mitchell
2020-05-08,27.989768186751537,Georgia,Mitchell
2020-05-09,27.9924343538644,Georgia,Mitchell
2020-05-10,27.99440307802273,Georgia,Mitchell
2020-05-11,27.995856777243464,Georgia,Mitchell
2020-05-12,27.996930169537304,Georgia,Mitchell
2020-05-13,27.99772274044462,Georgia,Mitchell
2020-05-14,27.998307954345666,Georgia,Mitchell
2020-05-15,27.99874005887356,Georgia,Mitchell
2020-05-16,27.999059110736678,Georgia,Mitchell
2020-05-03,20.32844144403911,Georgia,Randolph
2020-05-04,20.3831735482801,Georgia,Randolph
2020-05-05,20.42455829028841,Georgia,Randolph
2020-05-06,20.455804864316423,Georgia,Randolph
2020-05-07,20.47937077975348,Georgia,Randolph
2020-05-08,20.497129185541432,Georgia,Randolph
2020-05-09,20.51050285644302,Georgia,Randolph
2020-05-10,20.52056966189195,Georgia,Randolph
2020-05-11,20.52814457993915,Georgia,Randolph
2020-05-12,20.53384291168695,Georgia,Randolph
2020-05-13,20.53812869194519,Georgia,Randolph
2020-05-14,20.541351587031876,Georgia,Randolph
2020-05-15,20.54377491881111,Georgia,Randolph
2020-05-16,20.545596893428197,Georgia,Randolph
2020-05-03,23.8,Georgia,Richmond
2020-05-04,24.8,Georgia,Richmond
2020-05-05,25.8,Georgia,Richmond
2020-05-06,26.8,Georgia,Richmond
2020-05-07,27.8,Georgia,Richmond
2020-05-08,28.8,Georgia,Richmond
2020-05-09,29.800000000000004,Georgia,Richmond
2020-05-10,30.800000000000004,Georgia,Richmond
2020-05-11,31.800000000000004,Georgia,Richmond
2020-05-12,32.8,Georgia,Richmond
2020-05-13,33.8,Georgia,Richmond
2020-05-14,34.8,Georgia,Richmond
2020-05-15,35.8,Georgia,Richmond
2020-05-16,36.8,Georgia,Richmond
2020-05-03,4.917027536562078,Georgia,Spalding
2020-05-04,4.91708216348453,Georgia,Spalding
2020-05-05,4.91711682209547,Georgia,Spalding
2020-05-06,4.91713881155133,Georgia,Spalding
2020-05-07,4.917152762929835,Georgia,Spalding
2020-05-08,4.917161614479728,Georgia,Spalding
2020-05-09,4.917167230404013,Georgia,Spalding
2020-05-10,4.917170793462815,Georgia,Spalding
2020-05-11,4.9171730540675,Georgia,Spalding
2020-05-12,4.9171744883218835,Georgia,Spalding
2020-05-13,4.917175398293202,Georgia,Spalding
2020-05-14,4.917175975629938,Georgia,Spalding
2020-05-15,4.917176341924662,Georgia,Spalding
2020-05-16,4.9171765743225215,Georgia,Spalding
2020-05-03,15.194530856287637,Georgia,Terrell
2020-05-04,15.209372547735832,Georgia,Terrell
2020-05-05,15.221165221284556,Georgia,Terrell
2020-05-06,15.230533049747601,Georgia,Terrell
2020-05-07,15.237973245743762,Georgia,Terrell
2020-05-08,15.243881583645774,Georgia,Terrell
2020-05-09,15.248572903610585,Georgia,Terrell
2020-05-10,15.252297541993194,Georgia,Terrell
2020-05-11,15.255254470912998,Georgia,Terrell
2020-05-12,15.257601789409842,Georgia,Terrell
2020-05-13,15.25946508951124,Georgia,Terrell
2020-05-14,15.260944121069278,Georgia,Terrell
2020-05-15,15.26211809715797,Georgia,Terrell
2020-05-16,15.263049914705231,Georgia,Terrell
2020-05-03,18.31299797041672,Georgia,Thomas
2020-05-04,18.448436323945828,Georgia,Thomas
2020-05-05,18.563445411486143,Georgia,Thomas
2020-05-06,18.660856116381744,Georgia,Thomas
2020-05-07,18.74318189110269,Georgia,Thomas
2020-05-08,18.812630866987305,Georgia,Thomas
2020-05-09,18.8711262569379,Georgia,Thomas
2020-05-10,18.920331284594994,Georgia,Thomas
2020-05-11,18.961675953597236,Georgia,Thomas
2020-05-12,18.996383830612775,Georgia,Thomas
2020-05-13,19.02549767110794,Georgia,Thomas
2020-05-14,19.049903197328213,Georgia,Thomas
2020-05-15,19.07035067773797,Georgia,Thomas
2020-05-16,19.08747418839146,Georgia,Thomas
2020-05-03,10.416098667467146,Georgia,Worth
2020-05-04,10.443620344078088,Georgia,Worth
2020-05-05,10.458637778406853,Georgia,Worth
2020-05-06,10.466828860759481,Georgia,Worth
2020-05-07,10.471295606350388,Georgia,Worth
2020-05-08,10.473731111170167,Georgia,Worth
2020-05-09,10.475058989654674,Georgia,Worth
2020-05-10,10.475782945653837,Georgia,Worth
2020-05-11,10.47617763695597,Georgia,Worth
2020-05-12,10.476392815186678,Georgia,Worth
2020-05-13,10.476510125608446,Georgia,Worth
2020-05-14,10.476574080459308,Georgia,Worth
2020-05-15,10.476608947062417,Georgia,Worth
2020-05-16,10.476627955454376,Georgia,Worth
2020-05-03,15.900000000000002,Hawaii,Honolulu
2020-05-04,16.400000000000002,Hawaii,Honolulu
2020-05-05,16.9,Hawaii,Honolulu
2020-05-06,17.400000000000002,Hawaii,Honolulu
2020-05-07,17.9,Hawaii,Honolulu
2020-05-08,18.4,Hawaii,Honolulu
2020-05-09,18.900000000000002,Hawaii,Honolulu
2020-05-10,19.4,Hawaii,Honolulu
2020-05-11,19.9,Hawaii,Honolulu
2020-05-12,20.400000000000002,Hawaii,Honolulu
2020-05-13,20.9,Hawaii,Honolulu
2020-05-14,21.4,Hawaii,Honolulu
2020-05-15,21.900000000000002,Hawaii,Honolulu
2020-05-16,22.400000000000002,Hawaii,Honolulu
2020-05-03,17.4,Idaho,Nez Perce
2020-05-04,17.9,Idaho,Nez Perce
2020-05-05,18.4,Idaho,Nez Perce
2020-05-06,18.9,Idaho,Nez Perce
2020-05-07,19.4,Idaho,Nez Perce
2020-05-08,19.9,Idaho,Nez Perce
2020-05-09,20.4,Idaho,Nez Perce
2020-05-10,20.9,Idaho,Nez Perce
2020-05-11,21.4,Idaho,Nez Perce
2020-05-12,21.9,Idaho,Nez Perce
2020-05-13,22.4,Idaho,Nez Perce
2020-05-14,22.9,Idaho,Nez Perce
2020-05-15,23.4,Idaho,Nez Perce
2020-05-16,23.9,Idaho,Nez Perce
2020-05-03,12.02469732605493,Idaho,Twin Falls
2020-05-04,12.062357881319915,Idaho,Twin Falls
2020-05-05,12.09303303440897,Idaho,Twin Falls
2020-05-06,12.117976129480601,Idaho,Twin Falls
2020-05-07,12.13823032709698,Idaho,Twin Falls
2020-05-08,12.154658654997423,Idaho,Twin Falls
2020-05-09,12.167971691809509,Idaho,Twin Falls
2020-05-10,12.178752247428358,Idaho,Twin Falls
2020-05-11,12.187476861105466,Idaho,Twin Falls
2020-05-12,12.194534211627651,Idaho,Twin Falls
2020-05-13,12.200240682897032,Idaho,Twin Falls
2020-05-14,12.204853396516167,Idaho,Twin Falls
2020-05-15,12.208581041400844,Idaho,Twin Falls
2020-05-16,12.211592819817174,Idaho,Twin Falls
2020-05-03,134.018146217714,Illinois,Lake
2020-05-04,134.822234751149,Illinois,Lake
2020-05-05,135.45241318595893,Illinois,Lake
2020-05-06,135.9456905415547,Illinois,Lake
2020-05-07,136.3314373289705,Illinois,Lake
2020-05-08,136.63286818964735,Illinois,Lake
2020-05-09,136.8682747414618,Illinois,Lake
2020-05-10,137.0520345631275,Illinois,Lake
2020-05-11,137.19542737115214,Illinois,Lake
2020-05-12,137.30728949534742,Illinois,Lake
2020-05-13,137.39453524281632,Illinois,Lake
2020-05-14,137.4625701470232,Illinois,Lake
2020-05-15,137.51561726792778,Illinois,Lake
2020-05-16,137.55697407939223,Illinois,Lake
2020-05-03,11.70348942950356,Illinois,Macon
2020-05-04,11.728630937078313,Illinois,Macon
2020-05-05,11.74724289216119,Illinois,Macon
2020-05-06,11.761011727090906,Illinois,Macon
2020-05-07,11.771192570987761,Illinois,Macon
2020-05-08,11.77871760917582,Illinois,Macon
2020-05-09,11.784278113038576,Illinois,Macon
2020-05-10,11.788386121089593,Illinois,Macon
2020-05-11,11.791420593474754,Illinois,Macon
2020-05-12,11.793661825937612,Illinois,Macon
2020-05-13,11.795317043275345,Illinois,Macon
2020-05-14,11.796539396894957,Illinois,Macon
2020-05-15,11.797442046687879,Illinois,Macon
2020-05-16,11.798108588466095,Illinois,Macon
2020-05-03,23.064706846705338,Illinois,Madison
2020-05-04,23.507107366208995,Illinois,Madison
2020-05-05,23.83894024567,Illinois,Madison
2020-05-06,24.086836575032372,Illinois,Madison
2020-05-07,24.271470051453054,Illinois,Madison
2020-05-08,24.408676488635038,Illinois,Madison
2020-05-09,24.510468288510626,Illinois,Madison
2020-05-10,24.585892811234885,Illinois,Madison
2020-05-11,24.641728676483517,Illinois,Madison
2020-05-12,24.683035181272665,Illinois,Madison
2020-05-13,24.71357771296323,Illinois,Madison
2020-05-14,24.736152827527402,Illinois,Madison
2020-05-15,24.752834339115672,Illinois,Madison
2020-05-16,24.76515836326872,Illinois,Madison
2020-05-03,11.304338244317531,Illinois,Monroe
2020-05-04,11.355234144255325,Illinois,Monroe
2020-05-05,11.392946405617455,Illinois,Monroe
2020-05-06,11.42086433824177,Illinois,Monroe
2020-05-07,11.441517590636344,Illinois,Monroe
2020-05-08,11.456788856481628,Illinois,Monroe
2020-05-09,11.468076413763713,Illinois,Monroe
2020-05-10,11.47641716955785,Illinois,Monroe
2020-05-11,11.482579181634375,Illinois,Monroe
2020-05-12,11.487130890212118,Illinois,Monroe
2020-05-13,11.490492738906402,Illinois,Monroe
2020-05-14,11.492975564913003,Illinois,Monroe
2020-05-15,11.494809095342418,Illinois,Monroe
2020-05-16,11.496163070031802,Illinois,Monroe
2020-05-03,29.24244858808232,Illinois,St. Clair
2020-05-04,29.79432438814343,Illinois,St. Clair
2020-05-05,30.28394261520706,Illinois,St. Clair
2020-05-06,30.71692390507758,Illinois,St. Clair
2020-05-07,31.098725961944012,Illinois,St. Clair
2020-05-08,31.434549899720366,Illinois,St. Clair
2020-05-09,31.72927769536853,Illinois,St. Clair
2020-05-10,31.987435018190645,Illinois,St. Clair
2020-05-11,32.213174021680366,Illinois,St. Clair
2020-05-12,32.41027127299997,Illinois,St. Clair
2020-05-13,32.58213670341567,Illinois,St. Clair
2020-05-14,32.731830191154025,Illinois,St. Clair
2020-05-15,32.86208307394461,Illinois,St. Clair
2020-05-16,32.975322498153815,Illinois,St. Clair
2020-05-03,102.39033284183947,Illinois,Will
2020-05-04,102.39338696729018,Illinois,Will
2020-05-05,102.39533874487734,Illinois,Will
2020-05-06,102.39658604735502,Illinois,Will
2020-05-07,102.39738314581112,Illinois,Will
2020-05-08,102.3978925368911,Illinois,Will
2020-05-09,102.39821806626475,Illinois,Will
2020-05-10,102.39842609757116,Illinois,Will
2020-05-11,102.39855904103729,Illinois,Will
2020-05-12,102.39864399920995,Illinois,Will
2020-05-13,102.39869829213515,Illinois,Will
2020-05-14,102.39873298828334,Illinois,Will
2020-05-15,102.39875516101756,Illinois,Will
2020-05-16,102.39876933060532,Illinois,Will
2020-05-03,9.199440163627074,Indiana,Clark
2020-05-04,9.199901227801973,Indiana,Clark
2020-05-05,9.200232429002764,Indiana,Clark
2020-05-06,9.200470338381232,Indiana,Clark
2020-05-07,9.200641231044433,Indiana,Clark
2020-05-08,9.200763983352719,Indiana,Clark
2020-05-09,9.200852155596035,Indiana,Clark
2020-05-10,9.200915488765272,Indiana,Clark
2020-05-11,9.200960980078488,Indiana,Clark
2020-05-12,9.200993655728423,Indiana,Clark
2020-05-13,9.201017126043698,Indiana,Clark
2020-05-14,9.201033984307383,Indiana,Clark
2020-05-15,9.20104609324964,Indiana,Clark
2020-05-16,9.20105479084456,Indiana,Clark
2020-05-03,35.38859286707273,Indiana,Decatur
2020-05-04,36.15496633187844,Indiana,Decatur
2020-05-05,36.84150793700039,Indiana,Decatur
2020-05-06,37.454769219517914,Indiana,Decatur
2020-05-07,38.00116775310798,Indiana,Decatur
2020-05-08,38.486881271954736,Indiana,Decatur
2020-05-09,38.917772600600685,Indiana,Decatur
2020-05-10,39.299340472233055,Indiana,Decatur
2020-05-11,39.63669142690121,Indiana,Decatur
2020-05-12,39.934528352420315,Indiana,Decatur
2020-05-13,40.19715174646724,Indiana,Decatur
2020-05-14,40.42847035214119,Indiana,Decatur
2020-05-15,40.63201839201052,Indiana,Decatur
2020-05-16,40.81097716049433,Indiana,Decatur
2020-05-03,17.799999999999997,Indiana,Delaware
2020-05-04,18.8,Indiana,Delaware
2020-05-05,19.8,Indiana,Delaware
2020-05-06,20.8,Indiana,Delaware
2020-05-07,21.799999999999997,Indiana,Delaware
2020-05-08,22.8,Indiana,Delaware
2020-05-09,23.8,Indiana,Delaware
2020-05-10,24.8,Indiana,Delaware
2020-05-11,25.8,Indiana,Delaware
2020-05-12,26.799999999999997,Indiana,Delaware
2020-05-13,27.8,Indiana,Delaware
2020-05-14,28.799999999999997,Indiana,Delaware
2020-05-15,29.8,Indiana,Delaware
2020-05-16,30.8,Indiana,Delaware
2020-05-03,42.34377353447614,Indiana,Hamilton
2020-05-04,42.430017979426935,Indiana,Hamilton
2020-05-05,42.49981488884381,Indiana,Hamilton
2020-05-06,42.556273693021296,Indiana,Hamilton
2020-05-07,42.60192546317633,Indiana,Hamilton
2020-05-08,42.63882717212941,Indiana,Hamilton
2020-05-09,42.66864833120683,Indiana,Hamilton
2020-05-10,42.692742558537475,Indiana,Hamilton
2020-05-11,42.71220642556372,Indiana,Hamilton
2020-05-12,42.72792766565095,Indiana,Hamilton
2020-05-13,42.74062455270894,Indiana,Hamilton
2020-05-14,42.75087799238019,Indiana,Hamilton
2020-05-15,42.7591576258273,Indiana,Hamilton
2020-05-16,42.76584303162474,Indiana,Hamilton
2020-05-03,9.101720406563368,Indiana,Hancock
2020-05-04,9.205637680716329,Indiana,Hancock
2020-05-05,9.301435886787768,Indiana,Hancock
2020-05-06,9.389596709804419,Indiana,Hancock
2020-05-07,9.470599947627786,Indiana,Hancock
2020-05-08,9.54491789507566,Indiana,Hancock
2020-05-09,9.613010825697149,Indiana,Hancock
2020-05-10,9.675323464174141,Indiana,Hancock
2020-05-11,9.732282335272314,Indiana,Hancock
2020-05-12,9.784293874356711,Indiana,Hancock
2020-05-13,9.831743188105484,Indiana,Hancock
2020-05-14,9.874993360807855,Indiana,Hancock
2020-05-15,9.914385210369023,Indiana,Hancock
2020-05-16,9.950237407952208,Indiana,Hancock
2020-05-03,7.0,Indiana,Lawrence
2020-05-04,7.0,Indiana,Lawrence
2020-05-05,7.0,Indiana,Lawrence
2020-05-06,7.0,Indiana,Lawrence
2020-05-07,7.0,Indiana,Lawrence
2020-05-08,7.0,Indiana,Lawrence
2020-05-09,7.0,Indiana,Lawrence
2020-05-10,7.0,Indiana,Lawrence
2020-05-11,7.0,Indiana,Lawrence
2020-05-12,7.0,Indiana,Lawrence
2020-05-13,7.0,Indiana,Lawrence
2020-05-14,7.0,Indiana,Lawrence
2020-05-15,7.0,Indiana,Lawrence
2020-05-16,7.0,Indiana,Lawrence
2020-05-03,55.202713687115434,Indiana,Madison
2020-05-04,55.95856738886369,Indiana,Madison
2020-05-05,56.6014054349293,Indiana,Madison
2020-05-06,57.14671403818158,Indiana,Madison
2020-05-07,57.608276280974664,Indiana,Madison
2020-05-08,57.998228636549584,Indiana,Madison
2020-05-09,58.32716449519944,Indiana,Madison
2020-05-10,58.604264078165805,Indiana,Madison
2020-05-11,58.837435901847286,Indiana,Madison
2020-05-12,59.033459598581565,Indiana,Madison
2020-05-13,59.1981234676352,Indiana,Madison
2020-05-14,59.33635276752077,Indiana,Madison
2020-05-15,59.452326642034166,Indiana,Madison
2020-05-16,59.54958286541743,Indiana,Madison
2020-05-03,41.73160787503265,Kansas,Johnson
2020-05-04,42.15109155346569,Kansas,Johnson
2020-05-05,42.553531369621,Kansas,Johnson
2020-05-06,42.93862332582702,Kansas,Johnson
2020-05-07,43.30620504555897,Kansas,Johnson
2020-05-08,43.65624538461932,Kansas,Johnson
2020-05-09,43.98883286020057,Kansas,Johnson
2020-05-10,44.30416331754105,Kansas,Johnson
2020-05-11,44.60252721805451,Kansas,Johnson
2020-05-12,44.88429688779937,Kansas,Johnson
2020-05-13,45.14991401474141,Kansas,Johnson
2020-05-14,45.39987763079866,Kansas,Johnson
2020-05-15,45.634732762909174,Kansas,Johnson
2020-05-16,45.85505988848087,Kansas,Johnson
2020-05-03,62.967761126554606,Kansas,Wyandotte
2020-05-04,63.50989182976284,Kansas,Wyandotte
2020-05-05,63.97058061560304,Kansas,Wyandotte
2020-05-06,64.36142281066068,Kansas,Wyandotte
2020-05-07,64.69254856347091,Kansas,Wyandotte
2020-05-08,64.97275244986795,Kansas,Wyandotte
2020-05-09,65.2096297647429,Kansas,Wyandotte
2020-05-10,65.4097115991774,Kansas,Wyandotte
2020-05-11,65.57859362077576,Kansas,Wyandotte
2020-05-12,65.7210555521294,Kansas,Wyandotte
2020-05-13,65.84116982202991,Kansas,Wyandotte
2020-05-14,65.94239888080489,Kansas,Wyandotte
2020-05-15,66.02768134048196,Kansas,Wyandotte
2020-05-16,66.09950751638439,Kansas,Wyandotte
2020-05-03,23.553294848827054,Kentucky,Hopkins
2020-05-04,23.81161090031681,Kentucky,Hopkins
2020-05-05,24.011568088401688,Kentucky,Hopkins
2020-05-06,24.165639308550027,Kentucky,Hopkins
2020-05-07,24.283933466926772,Kentucky,Hopkins
2020-05-08,24.374510919214952,Kentucky,Hopkins
2020-05-09,24.44372098817756,Kentucky,Hopkins
2020-05-10,24.496519876730005,Kentucky,Hopkins
2020-05-11,24.536749964782402,Kentucky,Hopkins
2020-05-12,24.56737480493437,Kentucky,Hopkins
2020-05-13,24.59067124668921,Kentucky,Hopkins
2020-05-14,24.608383415173968,Kentucky,Hopkins
2020-05-15,24.62184438170592,Kentucky,Hopkins
2020-05-16,24.63207132269598,Kentucky,Hopkins
2020-05-03,85.15014462974707,Kentucky,Jefferson
2020-05-04,85.20679776418046,Kentucky,Jefferson
2020-05-05,85.24486919220391,Kentucky,Jefferson
2020-05-06,85.2704482455486,Kentucky,Jefferson
2020-05-07,85.28763165541254,Kentucky,Jefferson
2020-05-08,85.29917398952739,Kentucky,Jefferson
2020-05-09,85.30692664830464,Kentucky,Jefferson
2020-05-10,85.31213366996552,Kentucky,Jefferson
2020-05-11,85.31563083235586,Kentucky,Jefferson
2020-05-12,85.3179795669966,Kentucky,Jefferson
2020-05-13,85.31955698414866,Kentucky,Jefferson
2020-05-14,85.32061637309785,Kentucky,Jefferson
2020-05-15,85.32132785165459,Kentucky,Jefferson
2020-05-16,85.3218056740617,Kentucky,Jefferson
2020-05-03,7.226454980198312,Louisiana,Acadia
2020-05-04,7.226577387140175,Louisiana,Acadia
2020-05-05,7.22665016247349,Louisiana,Acadia
2020-05-06,7.226693429823619,Louisiana,Acadia
2020-05-07,7.226719153626197,Louisiana,Acadia
2020-05-08,7.226734447211486,Louisiana,Acadia
2020-05-09,7.226743539705376,Louisiana,Acadia
2020-05-10,7.226748945461749,Louisiana,Acadia
2020-05-11,7.226752159342562,Louisiana,Acadia
2020-05-12,7.226754070088628,Louisiana,Acadia
2020-05-13,7.226755206082862,Louisiana,Acadia
2020-05-14,7.2267558814644985,Louisiana,Acadia
2020-05-15,7.226756282998521,Louisiana,Acadia
2020-05-16,7.226756521722168,Louisiana,Acadia
2020-05-03,31.145559462954154,Louisiana,Ascension
2020-05-04,31.146943180646595,Louisiana,Ascension
2020-05-05,31.147883814580467,Louisiana,Ascension
2020-05-06,31.148523230392797,Louisiana,Ascension
2020-05-07,31.148957879727817,Louisiana,Ascension
2020-05-08,31.149253333713503,Louisiana,Ascension
2020-05-09,31.14945416779483,Louisiana,Ascension
2020-05-10,31.149590683542073,Louisiana,Ascension
2020-05-11,31.149683478969205,Louisiana,Ascension
2020-05-12,31.14974655572842,Louisiana,Ascension
2020-05-13,31.149789431452753,Louisiana,Ascension
2020-05-14,31.14981857571681,Louisiana,Ascension
2020-05-15,31.14983838616922,Louisiana,Ascension
2020-05-16,31.149851852071993,Louisiana,Ascension
2020-05-03,13.766104226566675,Louisiana,Bienville
2020-05-04,13.78542074406128,Louisiana,Bienville
2020-05-05,13.79859950187295,Louisiana,Bienville
2020-05-06,13.80758848519217,Louisiana,Bienville
2020-05-07,13.81371864715037,Louisiana,Bienville
2020-05-08,13.817898705679521,Louisiana,Bienville
2020-05-09,13.820748792090406,Louisiana,Bienville
2020-05-10,13.822691958518394,Louisiana,Bienville
2020-05-11,13.824016744779367,Louisiana,Bienville
2020-05-12,13.824919917099184,Louisiana,Bienville
2020-05-13,13.825535643696426,Louisiana,Bienville
2020-05-14,13.825955402767626,Louisiana,Bienville
2020-05-15,13.826241562668564,Louisiana,Bienville
2020-05-16,13.82643664371853,Louisiana,Bienville
2020-05-03,11.597904933621518,Louisiana,Bossier
2020-05-04,11.598798339956522,Louisiana,Bossier
2020-05-05,11.599440163627072,Louisiana,Bossier
2020-05-06,11.599901227801972,Louisiana,Bossier
2020-05-07,11.600232429002762,Louisiana,Bossier
2020-05-08,11.600470338381228,Louisiana,Bossier
2020-05-09,11.600641231044431,Louisiana,Bossier
2020-05-10,11.600763983352717,Louisiana,Bossier
2020-05-11,11.600852155596032,Louisiana,Bossier
2020-05-12,11.600915488765269,Louisiana,Bossier
2020-05-13,11.600960980078487,Louisiana,Bossier
2020-05-14,11.60099365572842,Louisiana,Bossier
2020-05-15,11.601017126043697,Louisiana,Bossier
2020-05-16,11.60103398430738,Louisiana,Bossier
2020-05-03,113.01064986929086,Louisiana,Caddo
2020-05-04,114.5709084154443,Louisiana,Caddo
2020-05-05,115.87002875564163,Louisiana,Caddo
2020-05-06,116.94668999232037,Louisiana,Caddo
2020-05-07,117.83554601922017,Louisiana,Caddo
2020-05-08,118.56701941351585,Louisiana,Caddo
2020-05-09,119.16739823745137,Louisiana,Caddo
2020-05-10,119.6591161813925,Louisiana,Caddo
2020-05-11,120.06112898763234,Louisiana,Caddo
2020-05-12,120.38932753720545,Louisiana,Caddo
2020-05-13,120.65694930403058,Louisiana,Caddo
2020-05-14,120.87496545669248,Louisiana,Caddo
2020-05-15,121.05243169109576,Louisiana,Caddo
2020-05-16,121.1967980066917,Louisiana,Caddo
2020-05-03,42.55,Louisiana,Calcasieu
2020-05-04,44.3,Louisiana,Calcasieu
2020-05-05,46.05,Louisiana,Calcasieu
2020-05-06,47.800000000000004,Louisiana,Calcasieu
2020-05-07,49.55,Louisiana,Calcasieu
2020-05-08,51.3,Louisiana,Calcasieu
2020-05-09,53.05,Louisiana,Calcasieu
2020-05-10,54.8,Louisiana,Calcasieu
2020-05-11,56.55,Louisiana,Calcasieu
2020-05-12,58.3,Louisiana,Calcasieu
2020-05-13,60.05,Louisiana,Calcasieu
2020-05-14,61.8,Louisiana,Calcasieu
2020-05-15,63.55,Louisiana,Calcasieu
2020-05-16,65.3,Louisiana,Calcasieu
2020-05-03,10.29463578400863,Louisiana,De Soto
2020-05-04,10.356609341782843,Louisiana,De Soto
2020-05-05,10.412774098016833,Louisiana,De Soto
2020-05-06,10.463614464049137,Louisiana,De Soto
2020-05-07,10.509586038063155,Louisiana,De Soto
2020-05-08,10.551114936913283,Louisiana,De Soto
2020-05-09,10.58859776346457,Louisiana,De Soto
2020-05-10,10.62240207137101,Louisiana,De Soto
2020-05-11,10.652867208257131,Louisiana,De Soto
2020-05-12,10.680305436530826,Louisiana,De Soto
2020-05-13,10.705003247963365,Louisiana,De Soto
2020-05-14,10.727222803401705,Louisiana,De Soto
2020-05-15,10.74720344239224,Louisiana,De Soto
2020-05-16,10.765163219089327,Louisiana,De Soto
2020-05-03,14.138565030843745,Louisiana,East Feliciana
2020-05-04,14.244371605952107,Louisiana,East Feliciana
2020-05-05,14.327891605244677,Louisiana,East Feliciana
2020-05-06,14.393733177315669,Louisiana,East Feliciana
2020-05-07,14.445584755039073,Louisiana,East Feliciana
2020-05-08,14.486385770278826,Louisiana,East Feliciana
2020-05-09,14.518470791908697,Louisiana,East Feliciana
2020-05-10,14.543689066436762,Louisiana,East Feliciana
2020-05-11,14.563502364967537,Louisiana,East Feliciana
2020-05-12,14.579064291401833,Louisiana,East Feliciana
2020-05-13,14.591284089261116,Louisiana,East Feliciana
2020-05-14,14.600877687308229,Louisiana,East Feliciana
2020-05-15,14.608408359098835,Louisiana,East Feliciana
2020-05-16,14.61431900125058,Louisiana,East Feliciana
2020-05-03,23.018925161173613,Louisiana,Iberville
2020-05-04,23.022278594451024,Louisiana,Iberville
2020-05-05,23.024516905492,Louisiana,Iberville
2020-05-06,23.026010822991992,Louisiana,Iberville
2020-05-07,23.027007871712307,Louisiana,Iberville
2020-05-08,23.027673290705167,Louisiana,Iberville
2020-05-09,23.02811737630895,Louisiana,Iberville
2020-05-10,23.028413745679515,Louisiana,Iberville
2020-05-11,23.028611532197623,Louisiana,Iberville
2020-05-12,23.02874352731893,Louisiana,Iberville
2020-05-13,23.02883161549623,Louisiana,Iberville
2020-05-14,23.028890401833273,Louisiana,Iberville
2020-05-15,23.028929633298723,Louisiana,Iberville
2020-05-16,23.028955814660435,Louisiana,Iberville
2020-05-03,356.44465677127573,Louisiana,Jefferson
2020-05-04,357.99206787013884,Louisiana,Jefferson
2020-05-05,359.2584145708406,Louisiana,Jefferson
2020-05-06,360.29293020079865,Louisiana,Jefferson
2020-05-07,361.1368447918951,Louisiana,Jefferson
2020-05-08,361.824469787713,Louisiana,Jefferson
2020-05-09,362.3842153016249,Louisiana,Jefferson
2020-05-10,362.8395097905036,Louisiana,Jefferson
2020-05-11,363.2096104618423,Louisiana,Jefferson
2020-05-12,363.51030419149095,Louisiana,Jefferson
2020-05-13,363.75450533788273,Louisiana,Jefferson
2020-05-14,363.9527602170185,Louisiana,Jefferson
2020-05-15,364.1136693186586,Louisiana,Jefferson
2020-05-16,364.24423840841325,Louisiana,Jefferson
2020-05-03,20.048291963074355,Louisiana,Lafayette
2020-05-04,20.068351218441663,Louisiana,Lafayette
2020-05-05,20.084353744998175,Louisiana,Lafayette
2020-05-06,20.097115950719257,Louisiana,Lafayette
2020-05-07,20.107291409742693,Louisiana,Lafayette
2020-05-08,20.115402802609847,Louisiana,Lafayette
2020-05-09,20.12186778930799,Louisiana,Lafayette
2020-05-10,20.127019893741846,Louisiana,Lafayette
2020-05-11,20.13112531481388,Louisiana,Lafayette
2020-05-12,20.134396429093933,Louisiana,Lafayette
2020-05-13,20.137002617495856,Louisiana,Lafayette
2020-05-14,20.139078934470604,Louisiana,Lafayette
2020-05-15,20.140733042156555,Louisiana,Lafayette
2020-05-16,20.14205075198938,Louisiana,Lafayette
2020-05-03,12.134089473480003,Louisiana,Livingston
2020-05-04,12.153532037632411,Louisiana,Livingston
2020-05-05,12.167514667970627,Louisiana,Livingston
2020-05-06,12.177567104620055,Louisiana,Livingston
2020-05-07,12.184792205384559,Louisiana,Livingston
2020-05-08,12.18998423876171,Louisiana,Livingston
2020-05-09,12.193714800864552,Louisiana,Livingston
2020-05-10,12.196395019869568,Louisiana,Livingston
2020-05-11,12.198320490881217,Louisiana,Livingston
2020-05-12,12.199703683405918,Louisiana,Livingston
2020-05-13,12.200697287008289,Louisiana,Livingston
2020-05-14,12.201411015143691,Louisiana,Livingston
2020-05-15,12.201923693133297,Louisiana,Livingston
2020-05-16,12.202291950058152,Louisiana,Livingston
2020-05-03,514.6730784118195,Louisiana,Orleans
